timestamp,queue_running,process_count,process_cpu_percent,process_rss_mb,system_load_1m,system_ram_used_mb,system_ram_total_mb,gpu_util_percent,gpu_memory_used_mb,gpu_memory_total_mb,gpu_temperature_c,gpu_power_w,disk_used_gb,disk_free_gb
2026-08-05T06:16:08+08:00,1,2,105.0,1972.9,12.95,156358.6,772407.7,98,19195,32768,37,206.49,1060786.36,13167352.64
2026-08-05T06:16:18+08:00,1,2,105.0,2165.8,12.81,156479.3,772407.7,98,15275,32768,37,219.49,1060786.46,13167343.54
2026-08-05T06:16:28+08:00,1,2,105.0,1972.9,13.01,156263.8,772407.7,99,20055,32768,37,268.88,1060786.45,13167335.55
2026-08-05T06:16:38+08:00,1,2,105.0,2166.9,13.17,156419.2,772407.7,87,15719,32768,36,224.99,1060787.43,13167331.57
2026-08-05T06:16:48+08:00,1,2,105.0,1973.3,12.98,156426.9,772407.7,88,20637,32768,36,233.59,1060787.43,13167645.57
2026-08-05T06:16:58+08:00,1,2,105.0,1972.9,12.75,156263.1,772407.7,100,17753,32768,36,258.23,1060788.26,13167265.74
2026-08-05T06:17:08+08:00,1,2,105.0,2166.1,12.08,156407.7,772407.7,98,13975,32768,37,298.18,1060788.94,13167249.06
2026-08-05T06:17:18+08:00,1,2,105.0,1972.9,12.15,157063.6,772407.7,99,18895,32768,37,300.81,1060789.08,13167277.92
2026-08-05T06:17:28+08:00,1,2,105.0,2165.9,11.51,157189.0,772407.7,97,15075,32768,37,307.69,1060789.08,13167251.92
2026-08-05T06:17:39+08:00,1,2,105.0,1973.1,11.27,157205.0,772407.7,100,19755,32768,37,290.12,1060789.08,13167211.92
2026-08-05T06:17:49+08:00,1,2,105.0,2166.5,11.30,156746.0,772407.7,92,15717,32768,36,219.49,1060782.92,13167188.08
2026-08-05T06:17:59+08:00,1,2,105.0,1972.9,12.38,156924.2,772407.7,89,20637,32768,36,226.45,1060783.11,13167168.89
2026-08-05T06:18:09+08:00,1,2,105.0,1972.9,12.39,156790.3,772407.7,84,17755,32768,36,296.92,1060783.13,13167142.87
2026-08-05T06:18:19+08:00,1,2,105.0,2166.3,11.73,156723.5,772407.7,100,13755,32768,36,247.05,1060783.13,13167103.87
2026-08-05T06:18:29+08:00,1,2,105.0,1972.9,11.60,157167.2,772407.7,98,18615,32768,37,283.32,1060783.15,13167070.85
2026-08-05T06:18:39+08:00,1,2,105.0,2165.9,11.83,157218.3,772407.7,99,14855,32768,38,279.43,1060783.17,13167032.83
2026-08-05T06:18:49+08:00,1,2,105.0,1972.9,11.87,156597.2,772407.7,99,19757,32768,37,302.26,1060783.19,13166998.81
2026-08-05T06:18:59+08:00,1,2,105.0,2166.5,11.73,156310.5,772407.7,99,15715,32768,37,223.67,1060783.21,13166967.79
2026-08-05T06:19:09+08:00,1,2,105.0,1972.9,11.15,155990.9,772407.7,98,20635,32768,37,236.67,1060783.22,13166938.78
2026-08-05T06:19:19+08:00,1,2,105.0,1972.9,11.38,155174.2,772407.7,100,5173,32768,33,218.03,1060783.25,13166916.75
2026-08-05T06:19:29+08:00,1,2,105.0,2166.5,11.62,155749.5,772407.7,100,13533,32768,36,284.67,1060783.26,13166900.74
2026-08-05T06:19:39+08:00,1,2,105.0,1973.1,11.83,155521.5,772407.7,99,18315,32768,36,221.92,1060783.27,13166894.73
2026-08-05T06:19:49+08:00,1,2,105.0,2165.9,11.87,156750.7,772407.7,99,14415,32768,37,293.04,1060783.30,13167544.70
2026-08-05T06:19:59+08:00,1,2,105.0,1973.6,12.50,156368.1,772407.7,98,19195,32768,36,237.80,1060783.32,13166857.68
2026-08-05T06:20:09+08:00,1,2,105.0,2166.4,13.60,156203.4,772407.7,99,15275,32768,38,266.01,1060783.32,13166841.68
2026-08-05T06:20:19+08:00,1,2,105.0,1972.9,13.42,156161.3,772407.7,98,20335,32768,37,295.17,1060783.14,13166833.86
2026-08-05T06:20:29+08:00,1,2,105.0,2167.9,13.29,156662.9,772407.7,89,15719,32768,35,88.08,1060783.19,13166815.81
2026-08-05T06:20:39+08:00,1,2,105.0,1972.9,13.08,157210.7,772407.7,89,20639,32768,36,234.57,1060783.22,13166819.78
2026-08-05T06:20:49+08:00,1,2,106.0,1972.9,12.53,156593.9,772407.7,98,17753,32768,35,235.05,1060783.25,13166825.75
2026-08-05T06:20:59+08:00,1,2,106.0,2166.5,12.28,157146.0,772407.7,99,13975,32768,36,295.07,1060783.29,13166838.71
2026-08-05T06:21:10+08:00,1,2,106.0,1972.9,12.53,156517.6,772407.7,99,18895,32768,36,215.74,1060783.34,13166825.66
2026-08-05T06:21:20+08:00,1,2,105.0,2166.9,11.89,157919.7,772407.7,98,14855,32768,36,263.09,1060783.43,13166834.57
2026-08-05T06:21:30+08:00,1,2,105.0,1973.8,11.96,131341.0,772407.7,100,20055,32768,38,277.49,1060783.47,13166863.53
2026-08-05T06:21:40+08:00,1,2,105.0,2165.8,11.74,131800.9,772407.7,91,15719,32768,36,230.19,1060783.51,13166885.49
2026-08-05T06:21:50+08:00,1,2,106.0,1973.4,11.78,153300.0,772407.7,91,20637,32768,36,241.54,1060783.54,13166898.46
2026-08-05T06:22:00+08:00,1,2,106.0,1972.9,11.79,157399.8,772407.7,92,17753,32768,36,291.58,1060783.57,13166905.43
2026-08-05T06:22:10+08:00,1,2,106.0,2166.3,11.67,158013.9,772407.7,100,13975,32768,37,309.27,1060783.61,13166926.39
2026-08-05T06:22:20+08:00,1,2,106.0,1973.0,11.42,157150.0,772407.7,99,18897,32768,37,288.85,1060783.88,13166926.12
2026-08-05T06:22:30+08:00,1,2,106.0,2166.3,11.72,157601.2,772407.7,98,15075,32768,37,292.55,1060783.92,13166949.08
2026-08-05T06:22:40+08:00,1,2,106.0,1973.7,11.31,157063.2,772407.7,98,20055,32768,38,293.81,1060783.96,13166967.04
2026-08-05T06:22:50+08:00,1,2,106.0,2166.0,11.60,157158.3,772407.7,95,15719,32768,36,224.35,1060784.00,13166991.00
2026-08-05T06:23:00+08:00,1,2,106.0,1972.9,11.51,156353.4,772407.7,93,20637,32768,36,239.43,1060784.47,13166955.53
2026-08-05T06:23:10+08:00,1,2,106.0,1972.9,11.67,156635.3,772407.7,88,17753,32768,36,277.79,1060784.57,13166943.43
2026-08-05T06:23:20+08:00,1,2,106.0,2165.8,12.09,157032.4,772407.7,100,13757,32768,36,270.03,1060784.66,13166948.34
2026-08-05T06:23:30+08:00,1,2,106.0,1972.9,12.18,157059.2,772407.7,100,18615,32768,37,286.23,1060785.51,13166928.49
2026-08-05T06:23:40+08:00,1,2,106.0,2167.2,11.70,156894.9,772407.7,99,14855,32768,37,295.95,1060785.61,13166930.39
2026-08-05T06:23:50+08:00,1,2,106.0,1972.9,11.29,156851.2,772407.7,99,20055,32768,37,309.35,1060785.71,13166920.29
2026-08-05T06:24:00+08:00,1,2,106.0,2165.9,10.85,156971.6,772407.7,98,15719,32768,37,197.37,1060785.79,13166913.21
2026-08-05T06:24:10+08:00,1,2,106.0,1972.9,10.65,156557.3,772407.7,96,20637,32768,36,233.75,1060785.04,13166899.96
2026-08-05T06:24:20+08:00,1,2,106.0,1973.5,11.07,156217.6,772407.7,100,17453,32768,33,177.27,1060785.32,13166895.68
2026-08-05T06:24:31+08:00,1,2,106.0,2165.9,11.67,156442.3,772407.7,100,13753,32768,37,288.47,1060785.41,13166877.59
2026-08-05T06:24:41+08:00,1,2,106.0,1972.9,11.26,157086.2,772407.7,99,18617,32768,37,269.41,1060785.50,13166880.50
2026-08-05T06:24:51+08:00,1,2,106.0,2166.3,11.30,157573.2,772407.7,98,14855,32768,37,276.82,1060785.60,13166889.40
2026-08-05T06:25:01+08:00,1,2,106.0,1972.9,11.48,157663.3,772407.7,98,19755,32768,37,239.10,1060785.74,13166891.26
2026-08-05T06:25:11+08:00,1,2,106.0,2165.9,11.18,158040.7,772407.7,98,15715,32768,37,303.52,1060785.88,13166939.12
2026-08-05T06:25:21+08:00,1,2,106.0,1972.9,11.85,158586.9,772407.7,98,20635,32768,37,284.59,1060786.04,13166972.96
2026-08-05T06:25:31+08:00,1,2,106.0,2018.2,12.23,158133.3,772407.7,100,2271,32768,32,72.93,1060786.20,13166964.80
2026-08-05T06:25:41+08:00,1,2,106.0,2166.0,12.80,158199.3,772407.7,100,13533,32768,36,219.63,1060786.33,13166977.67
2026-08-05T06:25:51+08:00,1,2,106.0,1972.9,12.89,158209.0,772407.7,98,18315,32768,37,282.23,1060786.46,13166985.54
2026-08-05T06:26:01+08:00,1,2,106.0,2166.0,12.37,158087.5,772407.7,98,14415,32768,37,266.80,1060786.59,13166974.41
2026-08-05T06:26:11+08:00,1,2,106.0,1972.9,12.45,157492.0,772407.7,98,19475,32768,38,289.93,1060786.72,13167619.28
2026-08-05T06:26:21+08:00,1,2,106.0,2165.9,12.12,157742.2,772407.7,97,15275,32768,36,256.77,1060786.88,13166931.12
2026-08-05T06:26:31+08:00,1,2,106.0,1973.1,11.94,156405.6,772407.7,99,20337,32768,38,283.32,1060787.01,13166904.99
2026-08-05T06:26:41+08:00,1,2,106.0,2166.0,11.89,157091.2,772407.7,87,15719,32768,36,229.67,1060787.16,13166892.84
2026-08-05T06:26:51+08:00,1,2,106.0,1972.9,11.80,157140.3,772407.7,91,20637,32768,36,245.59,1060787.33,13166899.67
2026-08-05T06:27:01+08:00,1,2,106.0,1972.9,11.84,156969.9,772407.7,99,17753,32768,35,199.81,1060787.49,13166900.51
2026-08-05T06:27:11+08:00,1,2,106.0,2165.8,11.32,156932.5,772407.7,98,13975,32768,37,253.85,1060787.68,13166899.32
2026-08-05T06:27:21+08:00,1,2,106.0,1972.9,11.25,156380.9,772407.7,99,18895,32768,37,209.55,1060787.85,13166908.15
2026-08-05T06:27:31+08:00,1,2,106.0,2166.6,11.37,157002.1,772407.7,98,15075,32768,37,305.75,1060788.02,13166953.98
2026-08-05T06:27:41+08:00,1,2,106.0,1973.0,11.47,157655.2,772407.7,99,20055,32768,38,261.32,1060788.17,13166948.83
2026-08-05T06:27:52+08:00,1,2,106.0,2165.9,11.09,157432.0,772407.7,92,15719,32768,36,224.50,1060788.35,13166931.65
2026-08-05T06:28:02+08:00,1,2,106.0,1973.2,10.99,157259.1,772407.7,89,20637,32768,36,222.75,1060788.53,13167103.47
2026-08-05T06:28:12+08:00,1,2,106.0,1973.6,10.91,156930.9,772407.7,85,17753,32768,35,308.30,1060788.72,13167121.28
2026-08-05T06:28:22+08:00,1,2,106.0,2166.5,11.31,156551.0,772407.7,100,13975,32768,37,290.71,1060789.45,13167144.55
2026-08-05T06:28:32+08:00,1,2,106.0,1972.9,11.43,156263.7,772407.7,98,18895,32768,37,300.41,1060789.59,13167152.41
2026-08-05T06:28:42+08:00,1,2,106.0,2166.2,10.89,156617.6,772407.7,99,15075,32768,37,297.70,1060789.16,13167156.84
2026-08-05T06:28:52+08:00,1,2,106.0,1972.9,10.88,156443.3,772407.7,99,20055,32768,37,225.32,1060789.21,13167136.79
2026-08-05T06:29:02+08:00,1,2,106.0,2165.8,11.13,156380.4,772407.7,92,15719,32768,36,207.95,1060789.22,13167492.78
2026-08-05T06:29:12+08:00,1,2,106.0,1972.9,11.27,155951.4,772407.7,92,20637,32768,36,231.01,1060789.21,13167130.79
2026-08-05T06:29:22+08:00,1,2,106.0,1973.5,11.20,155877.3,772407.7,87,17753,32768,35,236.03,1060789.21,13167107.79
2026-08-05T06:29:32+08:00,1,2,106.0,2166.5,11.08,156139.7,772407.7,99,13975,32768,37,260.49,1060789.21,13167111.79
2026-08-05T06:29:42+08:00,1,2,106.0,1972.9,12.07,155644.6,772407.7,99,18895,32768,37,293.23,1060789.21,13167087.79
2026-08-05T06:29:52+08:00,1,2,106.0,2166.3,14.99,156057.1,772407.7,99,15075,32768,37,215.25,1060789.21,13167067.79
2026-08-05T06:30:02+08:00,1,2,106.0,1973.2,14.32,155809.6,772407.7,99,20055,32768,36,216.51,1060789.23,13167054.77
2026-08-05T06:30:12+08:00,1,2,106.0,2165.9,15.14,156321.5,772407.7,89,15719,32768,36,202.38,1060784.25,13167046.75
2026-08-05T06:30:22+08:00,1,2,106.0,1972.9,14.20,155950.4,772407.7,92,20637,32768,36,242.68,1060784.26,13167040.74
2026-08-05T06:30:32+08:00,1,2,106.0,1973.8,13.46,156277.5,772407.7,83,17753,32768,36,274.76,1060784.27,13167016.73
2026-08-05T06:30:42+08:00,1,2,106.0,2165.9,13.17,157151.5,772407.7,98,13975,32768,37,286.53,1060784.36,13166982.64
2026-08-05T06:30:52+08:00,1,2,106.0,1972.9,12.62,157027.9,772407.7,100,18895,32768,36,212.82,1060777.30,13166955.70
2026-08-05T06:31:02+08:00,1,2,106.0,2166.0,12.09,157247.2,772407.7,98,15077,32768,37,301.09,1060777.41,13166924.59
2026-08-05T06:31:13+08:00,1,2,106.0,1972.9,11.78,157298.4,772407.7,99,20055,32768,36,217.20,1060777.42,13166899.58
2026-08-05T06:31:23+08:00,1,2,106.0,2165.9,11.37,158043.8,772407.7,93,15719,32768,36,217.40,1060778.38,13166885.62
2026-08-05T06:31:33+08:00,1,2,106.0,1972.9,11.67,158139.8,772407.7,92,20637,32768,36,233.90,1060783.40,13166882.60
2026-08-05T06:31:43+08:00,1,2,106.0,1973.2,11.49,159448.7,772407.7,98,17453,32768,33,202.11,1060783.42,13166875.58
2026-08-05T06:31:53+08:00,1,2,106.0,2166.6,12.10,159823.1,772407.7,100,13753,32768,36,310.04,1060783.10,13166875.90
2026-08-05T06:32:03+08:00,1,2,106.0,1973.7,12.33,158881.8,772407.7,99,18615,32768,36,247.05,1060784.11,13166857.89
2026-08-05T06:32:13+08:00,1,2,106.0,2166.4,11.80,159038.3,772407.7,98,14855,32768,37,219.15,1060784.12,13167503.88
2026-08-05T06:32:23+08:00,1,2,106.0,1972.9,12.69,159014.9,772407.7,98,19755,32768,38,301.58,1060784.16,13166825.84
2026-08-05T06:32:33+08:00,1,2,106.0,2166.0,12.66,158717.3,772407.7,99,15515,32768,37,280.10,1060784.78,13166818.22
2026-08-05T06:32:43+08:00,1,2,106.0,1973.4,12.88,158037.3,772407.7,99,20635,32768,37,250.30,1060784.74,13166807.26
2026-08-05T06:32:53+08:00,1,2,106.0,2310.0,12.75,158596.3,772407.7,67,1051,32768,33,72.00,1060784.80,13166798.20
2026-08-05T06:33:03+08:00,1,2,106.0,2166.5,12.72,157735.7,772407.7,62,9797,32768,33,72.00,1060784.95,13166769.05
2026-08-05T06:33:13+08:00,1,2,106.0,1973.2,12.47,157222.5,772407.7,99,18037,32768,36,213.79,1060784.99,13166791.01
2026-08-05T06:33:23+08:00,1,2,106.0,2165.8,11.77,157162.4,772407.7,98,14415,32768,37,292.55,1060784.90,13166783.10
2026-08-05T06:33:33+08:00,1,2,106.0,1972.9,11.19,156944.3,772407.7,99,19477,32768,38,300.61,1060784.97,13166773.03
2026-08-05T06:33:43+08:00,1,2,106.0,2165.9,10.55,157325.2,772407.7,98,15275,32768,37,261.80,1060781.97,13166768.03
2026-08-05T06:33:53+08:00,1,2,106.0,1972.9,10.31,156832.4,772407.7,98,20335,32768,38,304.98,1060782.01,13166785.99
2026-08-05T06:34:03+08:00,1,2,106.0,2166.3,10.34,158492.9,772407.7,89,15719,32768,36,222.55,1060782.05,13166788.95
2026-08-05T06:34:13+08:00,1,2,106.0,1972.9,10.67,157394.7,772407.7,89,20637,32768,36,196.76,1060782.09,13166808.91
2026-08-05T06:34:23+08:00,1,2,106.0,1973.3,10.73,157177.4,772407.7,99,17753,32768,35,219.15,1060782.12,13167491.88
2026-08-05T06:34:34+08:00,1,2,106.0,2166.4,10.61,158144.8,772407.7,98,13975,32768,37,254.99,1060782.16,13166811.84
2026-08-05T06:34:44+08:00,1,2,106.0,1973.7,11.26,157468.6,772407.7,98,18895,32768,37,247.54,1060782.20,13166833.80
2026-08-05T06:34:54+08:00,1,2,106.0,2165.8,11.20,157251.9,772407.7,99,15137,32768,37,271.00,1060782.24,13166827.76
2026-08-05T06:35:04+08:00,1,2,106.0,1973.2,11.02,157328.4,772407.7,99,20335,32768,38,270.03,1060782.27,13166832.73
2026-08-05T06:35:14+08:00,1,2,106.0,2166.0,10.79,157313.4,772407.7,82,15719,32768,36,226.93,1060782.31,13166829.69
2026-08-05T06:35:24+08:00,1,2,106.0,1972.9,10.74,157598.1,772407.7,90,20637,32768,36,237.49,1060782.36,13166832.64
2026-08-05T06:35:34+08:00,1,2,106.0,1973.2,10.70,157183.3,772407.7,92,17753,32768,36,220.95,1060782.44,13166825.56
2026-08-05T06:35:44+08:00,1,2,106.0,2165.8,10.83,157060.9,772407.7,99,13975,32768,37,282.83,1060782.54,13166823.46
2026-08-05T06:35:54+08:00,1,2,106.0,1973.5,10.69,156757.6,772407.7,99,18895,32768,37,310.80,1060782.63,13166829.37
2026-08-05T06:36:04+08:00,1,2,106.0,2166.5,11.05,156919.1,772407.7,98,15075,32768,38,307.69,1060782.74,13166823.26
2026-08-05T06:36:14+08:00,1,2,106.0,1972.9,10.57,156288.0,772407.7,99,19755,32768,37,293.81,1060782.83,13166879.17
2026-08-05T06:36:24+08:00,1,2,106.0,2166.3,10.73,157053.8,772407.7,98,15715,32768,37,299.06,1060782.93,13166867.07
2026-08-05T06:36:34+08:00,1,2,106.0,1972.9,10.67,156537.2,772407.7,100,20635,32768,38,300.12,1060783.46,13166843.54
2026-08-05T06:36:44+08:00,1,2,106.0,2018.1,11.07,157752.3,772407.7,100,1971,32768,32,73.91,1060783.56,13166862.44
2026-08-05T06:36:54+08:00,1,2,106.0,2165.9,11.68,157036.7,772407.7,80,13333,32768,34,229.70,1060783.65,13166825.35
2026-08-05T06:37:04+08:00,1,2,106.0,1973.2,11.73,157373.8,772407.7,98,18035,32768,36,251.43,1060783.76,13166785.24
2026-08-05T06:37:14+08:00,1,2,106.0,2165.8,11.39,157191.6,772407.7,99,14415,32768,37,273.12,1060783.85,13166767.15
2026-08-05T06:37:24+08:00,1,2,106.0,1973.7,11.55,157610.5,772407.7,100,19477,32768,38,246.08,1060783.97,13167369.03
2026-08-05T06:37:34+08:00,1,2,106.0,2165.9,11.46,158040.9,772407.7,98,15495,32768,37,252.72,1060784.11,13166682.89
2026-08-05T06:37:44+08:00,1,2,106.0,1972.9,11.23,157802.1,772407.7,97,20635,32768,37,210.38,1060784.28,13166655.72
2026-08-05T06:37:54+08:00,1,2,106.0,2310.1,10.72,158071.1,772407.7,72,1051,32768,33,72.00,1060784.40,13166635.60
2026-08-05T06:38:05+08:00,1,2,106.0,2147.8,11.08,158622.7,772407.7,81,19777,32768,34,70.58,1060784.55,13166647.45
2026-08-05T06:38:15+08:00,1,2,106.0,1972.9,11.85,158774.8,772407.7,99,17753,32768,35,227.76,1060784.68,13166658.32
2026-08-05T06:38:25+08:00,1,2,106.0,2166.7,12.01,158120.0,772407.7,100,13975,32768,37,278.64,1060784.83,13166676.17
2026-08-05T06:38:35+08:00,1,2,106.0,1973.4,11.56,158039.3,772407.7,98,18895,32768,37,233.11,1060784.83,13166681.17
2026-08-05T06:38:45+08:00,1,2,106.0,2165.8,12.26,158616.6,772407.7,99,15077,32768,38,311.29,1060784.99,13166704.01
2026-08-05T06:38:55+08:00,1,2,106.0,1972.9,12.16,158953.8,772407.7,100,20055,32768,38,302.07,1060785.13,13166736.87
2026-08-05T06:39:05+08:00,1,2,106.0,2165.9,12.31,157574.8,772407.7,93,15717,32768,36,225.32,1060785.26,13166761.74
2026-08-05T06:39:15+08:00,1,2,106.0,1972.9,12.99,157398.3,772407.7,92,20637,32768,36,236.67,1060785.40,13166791.60
2026-08-05T06:39:25+08:00,1,2,106.0,1973.4,12.85,156611.9,772407.7,96,17453,32768,33,126.51,1060785.59,13166816.41
2026-08-05T06:39:35+08:00,1,2,106.0,2165.8,12.34,156252.8,772407.7,100,13535,32768,36,228.06,1060785.77,13166869.23
2026-08-05T06:39:45+08:00,1,2,106.0,1972.9,12.08,157007.4,772407.7,98,18615,32768,37,284.59,1060785.94,13166884.06
2026-08-05T06:39:55+08:00,1,2,106.0,2165.9,12.47,156694.0,772407.7,99,14635,32768,37,251.59,1060786.11,13166918.89
2026-08-05T06:40:05+08:00,1,2,106.0,1973.5,12.84,157113.5,772407.7,98,19475,32768,38,228.73,1060786.28,13166942.72
2026-08-05T06:40:15+08:00,1,2,106.0,2165.9,12.89,156552.2,772407.7,98,15495,32768,37,259.83,1060786.42,13166992.58
2026-08-05T06:40:25+08:00,1,2,106.0,1972.9,12.15,155707.0,772407.7,100,20635,32768,37,242.68,1060786.64,13166985.36
2026-08-05T06:40:35+08:00,1,2,106.0,2017.8,11.80,156085.1,772407.7,69,1251,32768,33,73.47,1060786.80,13167007.20
2026-08-05T06:40:45+08:00,1,2,106.0,2165.9,12.16,156825.3,772407.7,63,12599,32768,34,72.44,1060787.02,13167009.98
2026-08-05T06:40:55+08:00,1,2,106.0,1972.9,12.14,156297.2,772407.7,100,17753,32768,36,280.29,1060787.21,13167016.79
2026-08-05T06:41:05+08:00,1,2,106.0,2165.9,12.26,156776.9,772407.7,100,13973,32768,37,229.70,1060787.41,13167031.59
2026-08-05T06:41:15+08:00,1,2,106.0,1973.2,12.62,156580.8,772407.7,98,18895,32768,37,291.68,1060787.45,13167032.55
2026-08-05T06:41:25+08:00,1,2,106.0,2165.9,12.29,156533.7,772407.7,98,14855,32768,38,292.36,1060787.45,13167011.55
2026-08-05T06:41:35+08:00,1,2,106.0,1973.7,12.31,156170.2,772407.7,99,19757,32768,37,283.32,1060787.47,13167011.53
2026-08-05T06:41:45+08:00,1,2,106.0,2165.8,11.89,156712.1,772407.7,98,15715,32768,38,252.88,1060787.46,13167034.54
2026-08-05T06:41:55+08:00,1,2,106.0,1972.9,11.77,156476.3,772407.7,98,20635,32768,37,232.47,1060787.46,13167036.54
2026-08-05T06:42:06+08:00,1,2,106.0,2018.1,12.16,156569.5,772407.7,100,1511,32768,32,78.36,1060787.46,13167123.54
2026-08-05T06:42:16+08:00,1,2,106.0,2165.9,11.99,156068.4,772407.7,69,1339,32768,33,72.05,1060787.46,13167171.54
2026-08-05T06:42:26+08:00,1,2,106.0,1973.2,11.84,156281.6,772407.7,92,18035,32768,36,237.00,1060787.46,13167188.54
2026-08-05T06:42:36+08:00,1,2,106.0,2165.8,11.80,156434.8,772407.7,98,14195,32768,37,262.92,1060787.46,13167184.54
2026-08-05T06:42:46+08:00,1,2,106.0,1973.1,12.72,156270.3,772407.7,100,19195,32768,37,292.55,1060782.24,13167173.76
2026-08-05T06:42:56+08:00,1,2,106.0,2166.9,12.30,155820.7,772407.7,98,15495,32768,37,255.31,1060782.26,13167147.74
2026-08-05T06:43:06+08:00,1,2,106.0,1972.9,12.19,155655.9,772407.7,100,20635,32768,38,311.98,1060782.27,13167110.73
2026-08-05T06:43:16+08:00,1,2,106.0,1976.0,11.39,155568.4,772407.7,76,1351,32768,33,74.98,1060782.28,13167081.72
2026-08-05T06:43:26+08:00,1,2,106.0,2166.0,11.42,156486.7,772407.7,71,6413,32768,34,258.55,1060782.30,13167056.70
2026-08-05T06:43:36+08:00,1,2,106.0,1972.9,11.50,156304.5,772407.7,97,18035,32768,36,218.95,1060782.32,13167048.68
2026-08-05T06:43:46+08:00,1,2,106.0,2165.9,11.87,156477.2,772407.7,98,14195,32768,36,267.29,1060782.34,13167014.66
2026-08-05T06:43:56+08:00,1,2,106.0,1972.9,12.21,155890.4,772407.7,98,19195,32768,37,301.58,1060782.35,13167010.65
2026-08-05T06:44:06+08:00,1,2,106.0,2166.0,12.04,156412.1,772407.7,99,15275,32768,37,220.46,1060782.37,13167038.63
2026-08-05T06:44:16+08:00,1,2,106.0,1974.0,13.12,156895.0,772407.7,98,20335,32768,37,211.98,1060782.41,13167026.59
2026-08-05T06:44:26+08:00,1,2,106.0,2199.9,13.25,131815.4,772407.7,90,15719,32768,35,75.91,1060782.42,13167022.58
2026-08-05T06:44:36+08:00,1,2,106.0,1972.9,12.67,132130.1,772407.7,88,20637,32768,36,242.35,1060782.44,13167023.56
2026-08-05T06:44:46+08:00,1,2,106.0,1972.9,12.96,150997.0,772407.7,99,17753,32768,35,227.27,1060782.46,13167019.54
2026-08-05T06:44:56+08:00,1,2,106.0,2165.9,12.82,157270.7,772407.7,100,13975,32768,37,311.98,1060782.48,13167008.52
2026-08-05T06:45:06+08:00,1,2,106.0,1972.9,12.46,157493.5,772407.7,98,18615,32768,36,268.08,1060782.28,13167001.72
2026-08-05T06:45:16+08:00,1,2,106.0,2166.2,12.70,157439.0,772407.7,98,14855,32768,37,290.61,1060782.27,13167001.73
2026-08-05T06:45:26+08:00,1,2,106.0,1974.4,12.31,157204.8,772407.7,98,19755,32768,37,268.75,1060782.31,13166998.69
2026-08-05T06:45:37+08:00,1,2,106.0,2165.9,12.79,157194.3,772407.7,98,15717,32768,36,209.06,1060782.35,13166981.65
2026-08-05T06:45:47+08:00,1,2,106.0,1972.9,13.59,156648.3,772407.7,96,20637,32768,36,228.88,1060782.39,13166971.61
2026-08-05T06:45:57+08:00,1,2,106.0,1973.2,13.42,156990.2,772407.7,100,11313,32768,33,305.46,1060782.43,13166972.57
2026-08-05T06:46:07+08:00,1,2,106.0,2165.9,13.45,156742.8,772407.7,100,13533,32768,36,225.47,1060782.46,13166963.54
2026-08-05T06:46:17+08:00,1,2,106.0,1972.9,13.51,156081.0,772407.7,99,18315,32768,37,280.59,1060775.27,13166956.73
2026-08-05T06:46:27+08:00,1,2,106.0,2165.8,13.23,156719.6,772407.7,98,14417,32768,37,220.95,1060775.30,13166972.70
2026-08-05T06:46:37+08:00,1,2,106.0,1972.9,13.66,156714.4,772407.7,100,19475,32768,38,303.52,1060775.34,13166922.66
2026-08-05T06:46:47+08:00,1,2,106.0,2165.9,13.95,157294.0,772407.7,99,15495,32768,37,257.26,1060777.57,13166915.43
2026-08-05T06:46:57+08:00,1,2,106.0,1973.1,14.21,155699.9,772407.7,98,20335,32768,38,290.90,1060780.91,13166914.09
2026-08-05T06:47:07+08:00,1,2,106.0,2017.6,14.24,156111.6,772407.7,75,1511,32768,33,72.49,1060780.95,13166910.05
2026-08-05T06:47:17+08:00,1,2,106.0,2166.5,14.68,155952.0,772407.7,67,6413,32768,33,274.09,1060782.94,13166881.06
2026-08-05T06:47:27+08:00,1,2,106.0,1972.9,14.19,156268.6,772407.7,99,18317,32768,37,302.07,1060784.60,13166869.40
2026-08-05T06:47:37+08:00,1,2,106.0,2166.9,14.40,156320.2,772407.7,98,14415,32768,37,257.26,1060784.62,13166848.38
2026-08-05T06:47:47+08:00,1,2,106.0,1972.9,14.56,155904.7,772407.7,99,19475,32768,38,291.58,1060784.69,13166850.31
2026-08-05T06:47:57+08:00,1,2,106.0,2165.8,13.78,155973.2,772407.7,98,15715,32768,38,244.29,1060785.14,13166841.86
2026-08-05T06:48:07+08:00,1,2,106.0,1972.9,13.98,155886.0,772407.7,98,20635,32768,38,302.55,1060785.59,13166831.41
2026-08-05T06:48:17+08:00,1,2,106.0,2018.2,14.77,155770.4,772407.7,100,2111,32768,32,72.44,1060785.68,13166828.32
2026-08-05T06:48:27+08:00,1,2,106.0,2166.1,14.56,155987.8,772407.7,100,13533,32768,36,282.65,1060785.79,13166822.21
2026-08-05T06:48:37+08:00,1,2,106.0,1972.9,14.63,156174.2,772407.7,99,18315,32768,36,236.51,1060785.89,13166822.11
2026-08-05T06:48:47+08:00,1,2,106.0,2165.9,14.10,156097.6,772407.7,98,14415,32768,37,233.75,1060785.98,13166811.02
2026-08-05T06:48:57+08:00,1,2,106.0,1972.9,14.17,156295.8,772407.7,99,19477,32768,38,305.75,1060785.41,13166807.59
2026-08-05T06:49:08+08:00,1,2,106.0,2165.9,14.66,156578.8,772407.7,98,15495,32768,37,218.80,1060786.17,13166812.83
