nohup: ignoring input
Mon Jun  1 00:55:56 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
Tue Jun  9 15:49:06 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:49:06.522, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 15:49:36 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:49:36.574, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.89 W
Tue Jun  9 15:50:06 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:50:06.609, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 15:50:36 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:50:36.646, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 15:51:06 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:51:06.682, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 15:51:36 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:51:36.736, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 15:52:06 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:52:06.784, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 15:52:36 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:52:36.830, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.89 W
Tue Jun  9 15:53:06 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:53:06.879, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.38 W
Tue Jun  9 15:53:36 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:53:36.922, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 15:54:06 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:54:06.966, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 15:54:36 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:54:37.011, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 15:55:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:55:07.059, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 15:55:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:55:37.105, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 15:56:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:56:07.140, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 15:56:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:56:37.184, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 15:57:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:57:07.232, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 15:57:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:57:37.281, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.38 W
Tue Jun  9 15:58:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:58:07.326, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.38 W
Tue Jun  9 15:58:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:58:37.371, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 15:59:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:59:07.416, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 15:59:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 15:59:37.464, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:00:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:00:07.505, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:00:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:00:37.545, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:01:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:01:07.585, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:01:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:01:37.628, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.89 W
Tue Jun  9 16:02:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:02:07.677, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.89 W
Tue Jun  9 16:02:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:02:37.724, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:03:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:03:07.765, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:03:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:03:37.800, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:04:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:04:07.824, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.38 W
Tue Jun  9 16:04:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:04:37.860, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:05:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:05:07.900, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.89 W
Tue Jun  9 16:05:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:05:37.940, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.89 W
Tue Jun  9 16:06:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:06:07.979, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:06:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:06:38.014, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:07:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:07:08.059, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:07:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:07:38.102, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.89 W
Tue Jun  9 16:08:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:08:08.142, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:08:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:08:38.186, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:09:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:09:08.219, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:09:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:09:38.259, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:10:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:10:08.308, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:10:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:10:38.355, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:11:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:11:08.404, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:11:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:11:38.443, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.89 W
Tue Jun  9 16:12:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:12:08.476, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:12:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:12:38.511, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:13:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:13:08.550, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:13:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:13:38.591, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:14:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:14:08.628, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:14:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:14:38.664, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:15:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:15:08.699, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:15:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:15:38.734, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:16:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:16:08.769, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:16:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:16:38.805, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:17:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:17:08.842, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:17:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:17:38.878, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.89 W
Tue Jun  9 16:18:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:18:08.913, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:18:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:18:38.949, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:19:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:19:08.986, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:19:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:19:39.022, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.89 W
Tue Jun  9 16:20:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:20:09.057, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:20:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:20:39.092, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:21:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:21:09.128, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.89 W
Tue Jun  9 16:21:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:21:39.163, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.38 W
Tue Jun  9 16:22:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:22:09.203, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:22:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:22:39.238, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:23:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:23:09.286, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:23:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:23:39.320, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:24:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:24:09.355, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.89 W
Tue Jun  9 16:24:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:24:39.389, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:25:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:25:09.423, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:25:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:25:39.458, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:26:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:26:09.493, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:26:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:26:39.528, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:27:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:27:09.568, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:27:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:27:39.608, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:28:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:28:09.642, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:28:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:28:39.678, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:29:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:29:09.713, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:29:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:29:39.748, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:30:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:30:09.789, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:30:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:30:39.836, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.89 W
Tue Jun  9 16:31:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:31:09.873, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:31:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:31:39.907, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:32:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:32:09.943, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:32:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:32:39.979, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:33:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:33:10.016, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:33:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:33:40.052, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.89 W
Tue Jun  9 16:34:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:34:10.087, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.89 W
Tue Jun  9 16:34:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:34:40.123, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:35:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:35:10.157, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:35:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:35:40.194, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:36:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:36:10.229, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:36:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:36:40.263, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:37:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:37:10.298, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:37:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:37:40.332, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:38:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:38:10.367, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:38:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:38:40.403, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:39:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:39:10.439, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.38 W
Tue Jun  9 16:39:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:39:40.478, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.89 W
Tue Jun  9 16:40:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:40:10.514, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:40:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:40:40.550, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:41:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:41:10.587, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.38 W
Tue Jun  9 16:41:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:41:40.621, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:42:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:42:10.655, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:42:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:42:40.691, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:43:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:43:10.731, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:43:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:43:40.768, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:44:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:44:10.816, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
Tue Jun  9 16:44:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:44:40.865, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:45:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:45:10.908, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Tue Jun  9 16:45:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/09 16:45:40.952, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.87 W
